,anneal_temp_unit,anneal_temperature,anneal_time,anneal_time_unit,contributor_key,cool_method,detector,label,magnification,micrograph_id,micron_bar,micron_bar_px,micron_bar_units,path,primary_microconstituent,sample_id,sample_key
699,,,,,2,,SE,IN1 Etched Sample,49102x,700,500.0,129,nm,micrograph700.tif,quality,44.0,44.0
700,,,,,2,,BSE,,147x,701,200.0,154,um,micrograph701.tif,,,
701,,,,,2,,SE,ET Gyro,98x,702,200.0,103,um,micrograph702.tif,network,42.0,42.0
702,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,49X,703,500.0,129,um,micrograph703.tif,sample,30.0,30.0
703,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,3437X,704,5.0,90,um,micrograph704.tif,pearlite+spheroidite,35.0,35.0
704,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,982x,705,20.0,103,um,micrograph705.tif,spheroidite,17.0,17.0
705,,,,,2,,SE,,19641x,706,1.0,103,um,micrograph706.tif,pearlite,,
706,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,638x,707,20.0,67,um,micrograph707.tif,spheroidite+widmanstatten,32.0,32.0
707,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,982x,708,20.0,103,um,micrograph708.tif,spheroidite,33.0,33.0
708,,,,,2,,SE,SIS_XL.TIF,246x,709,100.0,129,um,micrograph709.tif,quality,47.0,47.0
709,C,800.0,8.0,H,2,Q,SE,AC1 800C 8H Q,982x,710,20.0,103,um,micrograph710.tif,spheroidite+widmanstatten,16.0,16.0
710,C,970.0,5.0,M,2,FC,BSE,AC1 970 5M FC,1178X,711,20.0,124,um,micrograph711.tif,quality,34.0,34.0
711,,,,,2,,BSE,SIS_XL.TIF,491x,712,50.0,129,um,micrograph712.tif,crack,47.0,47.0
712,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,638x,713,20.0,67,um,micrograph713.tif,sample,34.0,34.0
713,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,714,10.0,103,um,micrograph714.tif,spheroidite,33.0,33.0
714,,,,,2,,SE,SIS_XL.TIF,491x,715,50.0,129,um,micrograph715.tif,,47.0,47.0
715,,,,,2,,SE,,1473X,716,20.0,154,um,micrograph716.tif,pearlite+spheroidite,,
716,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,491x,717,50.0,129,um,micrograph717.tif,spheroidite+widmanstatten,32.0,32.0
717,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,,718,10.0,129,um,micrograph718.tif,spheroidite,24.0,24.0
718,,,,,2,,SE,SIS_XL.TIF,491x,719,50.0,129,um,micrograph719.bmp,indent,47.0,47.0
719,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,,720,2.0,103,um,micrograph720.tif,quality,6.0,6.0
720,C,1100.0,1.0,H,2,650-1H,SE,AC1 1100C 1H 650C 1H,98X,721,200.0,103,um,micrograph721.tif,network,5.0,5.0
721,,,,,2,,SE,SIS_XL.TIF,98x,722,200.0,103,um,micrograph722.bmp,indent,47.0,47.0
722,,,,,2,,BSE,SIS_XL.TIF,491x,723,50.0,129,um,micrograph723.bmp,indent,47.0,47.0
723,,,,,2,,SE,,491x,724,50.0,129,um,micrograph724.tif,,,
724,,,,,2,,SE,ET Gyro,,725,2.0,103,um,micrograph725.tif,pearlite,42.0,42.0
725,,,,,2,,SE,SIS_XL.TIF,,726,10.0,129,um,micrograph726.tif,,47.0,47.0
726,,,,,2,,SE,IN1 Etched Sample,,727,5.0,90,um,micrograph727.tif,pearlite+spheroidite,44.0,44.0
727,C,700.0,5.0,M,2,Q,SE,AC1 700C 5M Q,49X,728,500.0,129,um,micrograph728.tif,network,9.0,9.0
728,,,,,2,,SE,IN1 Etched Sample,24551X,729,1.0,129,um,micrograph729.tif,quality,44.0,44.0
729,,,,,2,,SE,,11785x,730,2.0,124,um,micrograph730.tif,,,
730,,,,,2,,SE,IN3 Unetched,19641x,731,1.0,103,um,micrograph731.tif,quality,45.0,45.0
731,,,,,2,,SE,IN1 Etched Sample,,732,500.0,129,um,micrograph732.tif,network,44.0,44.0
732,,,,,2,,BSE,,,733,100.0,103,um,micrograph733.tif,,,
733,C,900.0,24.0,H,2,Q,SE,AC1 900C 24H Q,982x,734,20.0,103,um,micrograph734.tif,spheroidite,20.0,20.0
734,,,,,2,,BSE,,98x,735,200.0,103,um,micrograph735.tif,crack,,
735,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,736,10.0,103,um,micrograph736.tif,spheroidite,36.0,36.0
736,,,,,2,,SE,,49X,737,500.0,129,um,micrograph737.tif,network,,
737,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,98X,738,200.0,103,um,micrograph738.tif,network,33.0,33.0
738,,,,,2,,BSE,,,739,500.0,129,um,micrograph739.tif,quality,,
739,,,,,2,,SE,,49102x,740,500.0,129,nm,micrograph740.tif,quality,,
740,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,98X,741,200.0,103,um,micrograph741.tif,network,31.0,31.0
741,,,,,2,,SE,IN1 Etched Sample,982x,742,20.0,103,um,micrograph742.tif,pearlite+spheroidite,44.0,44.0
742,,,,,2,,BSE,IN3 Unetched,982x,743,20.0,103,um,micrograph743.tif,quality,45.0,45.0
743,,,,,2,,SE,SIS_XL.TIF,,744,2.0,103,um,micrograph744.tif,pearlite,47.0,47.0
744,C,970.0,90.0,M,2,AR,SE,AC1 970C 90M AR,1473X,745,20.0,154,um,micrograph745.tif,spheroidite,29.0,29.0
745,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,1473X,746,20.0,154,um,micrograph746.tif,spheroidite,39.0,39.0
746,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,,747,2.0,103,um,micrograph747.tif,spheroidite,18.0,18.0
747,,,,,2,,SE,SIS_XL.TIF,1178X,748,20.0,124,um,micrograph748.tif,crack,47.0,47.0
748,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,982x,749,20.0,103,um,micrograph749.tif,pearlite+spheroidite,31.0,31.0
749,,,,,2,,SE,SIS_XL.TIF,,750,100.0,103,um,micrograph750.tif,crack,47.0,47.0
750,,,,,2,,SE,,344x,751,50.0,90,um,micrograph751.tif,,,
751,,,,,2,,BSE,SIS_XL.TIF,638x,752,20.0,67,um,micrograph752.jpg,,47.0,47.0
752,,,,,2,,SE,,6383X,753,2.0,67,um,micrograph753.tif,pearlite+widmanstatten,,
753,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,344x,754,50.0,90,um,micrograph754.tif,sample,30.0,30.0
754,,,,,2,,BSE,SIS_XL.TIF,98X,755,200.0,103,um,micrograph755.tif,network,47.0,47.0
755,C,970.0,90.0,M,2,Q,BSE,AC1 970C 90M Q,,756,2.0,83,um,micrograph756.tif,spheroidite,33.0,33.0
756,,,,,2,,SE,,9820X,757,2.0,103,um,micrograph757.tif,pearlite,,
757,,,,,2,,SE,,4910x,758,5.0,129,um,micrograph758.tif,pearlite+spheroidite,,
758,,,,,2,,SE,,49X,759,500.0,129,um,micrograph759.tif,quality,,
759,,,,,2,,SE,IN3 Unetched,35x,760,500.0,92,um,micrograph760.tif,quality,45.0,45.0
760,,,,,2,,SE,,6383X,761,2.0,67,um,micrograph761.tif,quality,,
761,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,,762,2.0,103,um,micrograph762.tif,spheroidite,6.0,6.0
762,,,,,2,,SE,,98X,763,200.0,103,um,micrograph763.tif,quality,,
763,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,982x,764,20.0,103,um,micrograph764.tif,spheroidite,39.0,39.0
764,,,,,2,,SE,,,765,2.0,103,um,micrograph765.tif,pearlite+spheroidite,,
765,,,,,2,,SE,SIS_XL.TIF,64x,766,200.0,67,um,micrograph766.tif,sample,47.0,47.0
766,,,,,2,,BSE,ET Gyro,94x,767,200.0,99,um,micrograph767.tif,quality,42.0,42.0
767,,,,,2,,SE,,3437x,768,5.0,90,um,micrograph768.tif,pearlite,,
768,,,,,2,,SE,IN1 Etched Sample,11785x,769,2.0,124,um,micrograph769.tif,hole,44.0,44.0
769,,,,,2,,SE,SIS_XL.TIF,491x,770,50.0,129,um,micrograph770.bmp,indent,47.0,47.0
770,,,,,2,,SE,,,771,10.0,129,um,micrograph771.tif,pearlite+spheroidite,,
771,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,1964X,772,10.0,103,um,micrograph772.tif,spheroidite,18.0,18.0
772,,,,,2,,SE,,,773,10.0,129,um,micrograph773.tif,pearlite,,
773,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,786x,774,20.0,83,um,micrograph774.tif,,24.0,24.0
774,,,,,2,,SE,SIS_XL.TIF,3437x,775,5.0,90,um,micrograph775.tif,pearlite,47.0,47.0
775,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,4910X,776,5.0,129,um,micrograph776.tif,spheroidite,33.0,33.0
776,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,98X,777,200.0,103,um,micrograph777.png,,40.0,40.0
777,,,,,2,,SE,,,778,20.0,124,um,micrograph778.tif,,,
778,C,1100.0,1.0,H,2,650-1H,SE,AC1 1100C 1H 650C 1H,491x,779,50.0,129,um,micrograph779.tif,pearlite+spheroidite,5.0,5.0
779,,,,,2,,BSE,,1473X,780,20.0,154,um,micrograph780.tif,hole,,
780,,,,,2,,SE,IN1 Etched Sample,49102x,781,500.0,129,nm,micrograph781.tif,quality,44.0,44.0
781,,,,,2,,SE,,49X,782,500.0,129,um,micrograph782.tif,,,
782,,,,,2,,SE,,1473X,783,20.0,154,um,micrograph783.tif,hole,,
783,,,,,2,,SE,,6383X,784,2.0,67,um,micrograph784.tif,pearlite,,
784,,,,,2,,BSE,AC1 IS1010H 35X etched,786x,785,20.0,83,um,micrograph785.tif,martensite,41.0,41.0
785,,,,,2,,SE,SIS_XL.TIF,,786,100.0,103,um,micrograph786.tif,,47.0,47.0
786,,,,,2,,SE,SIS_XL.TIF,35x,787,500.0,92,um,micrograph787.bmp,crack,47.0,47.0
787,,,,,2,,SE,ET Gyro,491x,788,50.0,129,um,micrograph788.tif,quality,42.0,42.0
788,,,,,2,,BSE,,491x,789,50.0,129,um,micrograph789.tif,crack,,
789,,,,,2,,SE,SIS_XL.TIF,3437X,790,5.0,90,um,micrograph790.tif,hole,47.0,47.0
790,C,970.0,90.0,M,2,Q,BSE,AC1 970C 90M Q,98x,791,200.0,103,um,micrograph791.tif,network,40.0,40.0
791,,,,,2,,BSE,SIS_XL.TIF,246x,792,100.0,129,um,micrograph792.tif,,47.0,47.0
792,,,,,2,,SE,SIS_XL.TIF,,793,2.0,103,um,micrograph793.tif,,47.0,47.0
793,,,,,2,,SE,SIS_XL.TIF,638x,794,20.0,67,um,micrograph794.tif,hole,47.0,47.0
794,,,,,2,,SE,IN1 Etched Sample,,795,500.0,129,um,micrograph795.tif,network,44.0,44.0
795,,,,,2,,SE,SIS_XL.TIF,19641x,796,1.0,103,um,micrograph796.tif,pearlite,47.0,47.0
796,,,,,2,,SE,,19641x,797,1.0,103,um,micrograph797.tif,,,
797,,,,,2,,SE,SIS_XL.TIF,9820X,798,2.0,103,um,micrograph798.tif,pearlite,47.0,47.0
798,,,,,2,,SE,SIS_XL.TIF,49X,799,500.0,129,um,micrograph799.tif,network,47.0,47.0
799,,,,,2,,SE,SIS_XL.TIF,1964X,800,10.0,103,um,micrograph800.tif,,47.0,47.0
800,,,,,2,,SE,,64x,801,200.0,67,um,micrograph801.tif,,,
801,,,,,2,,SE,,3437x,802,5.0,90,um,micrograph802.tif,,,
802,,,,,2,,SE,,7856X,803,2.0,83,um,micrograph803.tif,pearlite,,
803,,,,,2,,SE,SIS_XL.TIF,49X,804,500.0,129,um,micrograph804.tif,sample,47.0,47.0
804,,,,,2,,SE,ET Gyro,,805,500.0,129,um,micrograph805.tif,network,42.0,42.0
805,,,,,2,,SE,IN1 Etched Sample,102x,806,200.0,107,um,micrograph806.tif,network,44.0,44.0
806,,,,,2,,SE,,35x,807,500.0,92,um,micrograph807.tif,network,,
807,,,,,2,,SE,,1178X,808,20.0,124,um,micrograph808.tif,pearlite+spheroidite,,
808,,,,,2,,SE,IN3 Unetched,95x,809,200.0,100,um,micrograph809.tif,crack,45.0,45.0
809,,,,,2,,SE,,49102x,810,500.0,129,nm,micrograph810.tif,quality,,
810,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,491x,811,50.0,129,um,micrograph811.tif,spheroidite+widmanstatten,19.0,19.0
811,,,,,2,,BSE,,638x,812,20.0,67,um,micrograph812.tif,crack,,
812,,,,,2,,SE,IN1 Etched Sample,,813,500.0,129,um,micrograph813.tif,network,44.0,44.0
813,C,800.0,5.0,M,2,Q,SE,AC1 800C 5M Q,4910X,814,5.0,129,um,micrograph814.tif,pearlite,15.0,15.0
814,,,,,2,,SE,,98x,815,200.0,103,um,micrograph815.tif,network,,
815,C,1000.0,5.0,M,2,Q,SE,AC1 1000C 5M Q,344x,816,50.0,90,um,micrograph816.tif,spheroidite+widmanstatten,4.0,4.0
816,,,,,2,,SE,,49X,817,500.0,129,um,micrograph817.tif,,,
817,,,,,2,,BSE,,4910x,818,5.0,129,um,micrograph818.tif,,,
818,,,,,2,,SE,IN3 Unetched,98x,819,200.0,103,um,micrograph819.tif,quality,45.0,45.0
819,C,800.0,90.0,M,2,Q,SE,AC1 800C 90M Q,98x,820,200.0,103,um,micrograph820.tif,network,12.0,12.0
820,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,,821,2.0,67,um,micrograph821.tif,spheroidite+widmanstatten,32.0,32.0
821,,,,,2,,SE,SIS_XL.TIF,982x,822,20.0,103,um,micrograph822.tif,,47.0,47.0
822,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,147x,823,200.0,154,um,micrograph823.tif,sample,34.0,34.0
823,,,,,2,,BSE,IN3 Unetched,1964X,824,10.0,103,um,micrograph824.tif,hole,45.0,45.0
824,,,,,2,,SE,,1964X,825,10.0,103,um,micrograph825.tif,pearlite+spheroidite,,
825,,,,,2,,BSE,SIS_XL.TIF,3437x,826,5.0,90,um,micrograph826.tif,,47.0,47.0
826,,,,,2,,SE,Gaunt - Utah 1.5 yr explant M,,827,2.0,103,um,micrograph827.tif,quality,43.0,43.0
827,,,,,2,,,SIS_XL.TIF,,828,2.0,103,um,micrograph828.tif,pearlite,47.0,47.0
828,,,,,2,,SE,SIS_XL.TIF,982x,829,20.0,103,um,micrograph829.tif,,47.0,47.0
829,,,,,2,,SE,SIS_XL.TIF,4910x,830,5.0,129,um,micrograph830.tif,,47.0,47.0
830,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,,831,2.0,103,um,micrograph831.tif,spheroidite,18.0,18.0
831,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,982x,832,20.0,103,um,micrograph832.tif,spheroidite+widmanstatten,40.0,40.0
832,C,800.0,5.0,M,2,Q,SE,AC1 800C 5M Q,7856X,833,2.0,83,um,micrograph833.tif,pearlite,8.0,8.0
833,C,970.0,90.0,M,2,FC,BSE,AC1 970C 90M FC,98x,834,200.0,103,um,micrograph834.tif,sample,35.0,35.0
834,,,,,2,,SE,,49X,835,500.0,129,um,micrograph835.tif,network,,
835,,,,,2,,SE,,1964X,836,10.0,103,um,micrograph836.tif,pearlite+widmanstatten,,
836,,,,,2,,BSE,,,837,500.0,129,um,micrograph837.tif,,,
837,,,,,2,,SE,SIS_XL.TIF,98X,838,200.0,103,um,micrograph838.tif,,47.0,47.0
838,,,,,2,,SE,IN1 Etched Sample,,839,500.0,129,um,micrograph839.tif,sample,44.0,44.0
839,,,,,2,,SE,SIS_XL.TIF,982x,840,20.0,103,um,micrograph840.tif,,47.0,47.0
840,C,970.0,90.0,M,2,AR,SE,AC1 970C 90M AR,98X,841,200.0,103,um,micrograph841.tif,network,29.0,29.0
841,,,,,2,,SE,SIS_XL.TIF,98X,842,200.0,103,um,micrograph842.bmp,indent,47.0,47.0
842,,,,,2,,SE,,98X,843,200.0,103,um,micrograph843.tif,network,,
843,,,,,2,,SE,SIS_XL.TIF,49X,844,500.0,129,um,micrograph844.tif,network,47.0,47.0
844,,,,,2,,SE,,98X,845,200.0,103,um,micrograph845.tif,network,,
845,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,982x,846,20.0,103,um,micrograph846.tif,quality,31.0,31.0
846,,,,,2,,SE,AC1 + vickers mark,98x,847,200.0,103,um,micrograph847.tif,network,3.0,3.0
847,,,,,2,,SE,,491x,848,50.0,129,um,micrograph848.tif,hole,,
848,,,,,2,,SE,SIS_XL.TIF,98X,849,200.0,103,um,micrograph849.tif,,47.0,47.0
849,C,700.0,5.0,M,2,Q,SE,AC1 700C 5M Q,,850,2.0,83,um,micrograph850.tif,pearlite,9.0,9.0
850,,,,,2,,BSE,,491x,851,50.0,129,um,micrograph851.tif,,,
851,,,,,2,,SE,SIS_XL.TIF,,852,2.0,103,um,micrograph852.tif,pearlite,47.0,47.0
852,,,,,2,,SE,,19641x,853,1.0,103,um,micrograph853.tif,quality,,
853,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,3437x,854,5.0,90,um,micrograph854.tif,spheroidite,24.0,24.0
854,,,,,2,,BSE,SIS_XL.TIF,98X,855,200.0,103,um,micrograph855.tif,network,47.0,47.0
855,,,,,2,,BSE,ET Gyro,96x,856,200.0,100,um,micrograph856.tif,quality,42.0,42.0
856,,,,,2,,SE,,982x,857,20.0,103,um,micrograph857.tif,pearlite+widmanstatten,,
857,C,800.0,8.0,H,2,Q,SE,AC1 800C 8H Q,4910X,858,5.0,129,um,micrograph858.tif,spheroidite,16.0,16.0
858,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,,859,2.0,103,um,micrograph859.tif,spheroidite,6.0,6.0
859,,,,,2,,SE,IN3 Unetched,,860,10.0,129,um,micrograph860.tif,hole,45.0,45.0
860,,,,,2,,BSE,SIS_XL.TIF,98X,861,200.0,103,um,micrograph861.tif,network,47.0,47.0
861,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,1964X,862,10.0,103,um,micrograph862.tif,spheroidite+widmanstatten,34.0,34.0
862,,,,,2,,SE,,63833X,863,200.0,67,nm,micrograph863.tif,quality,,
863,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,864,10.0,103,um,micrograph864.tif,spheroidite,40.0,40.0
864,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,246x,865,100.0,129,um,micrograph865.tif,network,35.0,35.0
865,,,,,2,,SE,SIS_XL.TIF,9820X,866,2.0,103,um,micrograph866.tif,pearlite+spheroidite,47.0,47.0
866,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,982x,867,20.0,103,um,micrograph867.tif,spheroidite,21.0,21.0
867,,,,,2,,SE,,49X,868,500.0,129,um,micrograph868.tif,,,
868,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,,869,2.0,103,um,micrograph869.tif,quality,6.0,6.0
869,,,,,2,,SE,SIS_XL.TIF,,870,2.0,103,um,micrograph870.tif,,47.0,47.0
870,C,1100.0,1.0,H,2,650-1H,SE,AC1 1100C 1H 650C 1H,982x,871,20.0,103,um,micrograph871.tif,pearlite+spheroidite,5.0,5.0
871,,,,,2,,BSE,,35x,872,500.0,92,um,micrograph872.tif,crack,,
872,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,982x,873,20.0,103,um,micrograph873.tif,spheroidite+widmanstatten,23.0,23.0
873,,,,,2,,BSE,,3437x,874,5.0,90,um,micrograph874.tif,hole,,
874,,,,,2,,SE,,1473X,875,20.0,154,um,micrograph875.tif,pearlite+widmanstatten,,
875,C,970.0,90.0,M,2,Q,BSE,AC1 970C 90M Q,638x,876,20.0,67,um,micrograph876.tif,,40.0,40.0
876,,,,,2,,SE,SIS_XL.TIF,49X,877,500.0,129,um,micrograph877.tif,network,47.0,47.0
877,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,4910X,878,5.0,129,um,micrograph878.tif,quality,35.0,35.0
878,,,,,2,,BSE,Gaunt - Utah 1.5 yr explant M,,879,200.0,105,um,micrograph879.tif,quality,43.0,43.0
879,,,,,2,,,SIS_XL.TIF,,880,2.0,103,um,micrograph880.tif,pearlite,47.0,47.0
880,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1473X,881,20.0,154,um,micrograph881.tif,spheroidite+widmanstatten,32.0,32.0
881,,,,,2,,SE,,491x,882,50.0,129,um,micrograph882.tif,pearlite+widmanstatten,,
882,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,1964X,883,10.0,103,um,micrograph883.tif,spheroidite,21.0,21.0
883,C,1000.0,5.0,M,2,Q,SE,AC1 1000C 5M Q,491x,884,50.0,129,um,micrograph884.tif,spheroidite+widmanstatten,4.0,4.0
884,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,,885,2.0,103,um,micrograph885.tif,spheroidite,2.0,2.0
885,,,,,2,,BSE,,,886,500.0,129,um,micrograph886.tif,,,
886,C,800.0,8.0,H,2,Q,SE,AC1 800C 8H Q,1178X,887,20.0,124,um,micrograph887.tif,spheroidite,16.0,16.0
887,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,4910X,888,5.0,129,um,micrograph888.tif,spheroidite,40.0,40.0
888,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,786x,889,20.0,83,um,micrograph889.tif,spheroidite,24.0,24.0
889,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,2455X,890,10.0,129,um,micrograph890.tif,spheroidite+widmanstatten,34.0,34.0
890,,,,,2,,SE,,9820X,891,2.0,103,um,micrograph891.tif,pearlite,,
891,C,970.0,90.0,M,2,FC,BSE,AC1 970C 90M FC,1178X,892,20.0,124,um,micrograph892.tif,quality,35.0,35.0
892,C,1000.0,5.0,M,2,Q,SE,AC1 1000C 5M Q,1964X,893,10.0,103,um,micrograph893.tif,spheroidite+widmanstatten,4.0,4.0
893,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,1964X,894,10.0,103,um,micrograph894.tif,spheroidite,23.0,23.0
894,,,,,2,,SE,IN1 Etched Sample,24551X,895,1.0,129,um,micrograph895.tif,hole,44.0,44.0
895,,,,,2,,SE,ET Gyro,,896,2.0,103,um,micrograph896.tif,pearlite,42.0,42.0
896,,,,,2,,SE,AC1 + vickers mark,147x,897,200.0,154,um,micrograph897.tif,network,3.0,3.0
897,,,,,2,,SE,SIS_XL.TIF,98x,898,200.0,103,um,micrograph898.bmp,indent,47.0,47.0
898,,,,,2,,SE,,246x,899,100.0,129,um,micrograph899.tif,,,
899,,,,,2,,,,,900,100.0,92,mm,micrograph900.tif,,,
900,,,,,2,,BSE,,98x,901,200.0,103,um,micrograph901.tif,,,
901,,,,,2,,SE,,9820X,902,2.0,103,um,micrograph902.tif,,,
902,,,,,2,,SE,SIS_XL.TIF,491x,903,50.0,129,um,micrograph903.bmp,indent,47.0,47.0
903,,,,,2,,SE,IN3 Unetched,4910X,904,5.0,129,um,micrograph904.tif,quality,45.0,45.0
904,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,491x,905,50.0,129,um,micrograph905.tif,spheroidite+widmanstatten,25.0,25.0
905,C,900.0,24.0,H,2,Q,SE,AC1 900C 24H Q,982x,906,20.0,103,um,micrograph906.tif,spheroidite,20.0,20.0
906,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,982x,907,20.0,103,um,micrograph907.tif,spheroidite,28.0,28.0
907,,,,,2,,SE,,1473X,908,20.0,154,um,micrograph908.tif,pearlite+spheroidite,,
908,,,,,2,,SE,AC1 IS1010H 35X etched,98X,909,200.0,103,um,micrograph909.tif,network,41.0,41.0
909,,,,,2,,SE,,1964X,910,10.0,103,um,micrograph910.tif,pearlite+spheroidite,,
910,,,,,2,,SE,,,911,10.0,129,um,micrograph911.tif,pearlite+widmanstatten,,
911,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,982x,912,20.0,103,um,micrograph912.tif,spheroidite,23.0,23.0
912,C,800.0,5.0,M,2,Q,SE,AC1 800C 5M Q,7856X,913,2.0,83,um,micrograph913.tif,,8.0,8.0
913,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,982x,914,20.0,103,um,micrograph914.tif,spheroidite,39.0,39.0
914,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,1473X,915,20.0,154,um,micrograph915.tif,spheroidite+widmanstatten,28.0,28.0
915,,,,,2,,SE,,4910X,916,5.0,129,um,micrograph916.tif,pearlite+spheroidite,,
916,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,982x,917,20.0,103,um,micrograph917.tif,spheroidite,37.0,37.0
917,,,,,2,,SE,SIS_XL.TIF,1964X,918,10.0,103,um,micrograph918.tif,spheroidite+widmanstatten,47.0,47.0
918,,,,,2,,SE,IN3 Unetched,19641x,919,1.0,103,um,micrograph919.tif,quality,45.0,45.0
919,C,800.0,5.0,M,2,Q,SE,AC1 800C 5M Q,1964X,920,10.0,103,um,micrograph920.tif,pearlite,15.0,15.0
920,C,970.0,90.0,M,2,AR,SE,AC1 970C 90M AR,98x,921,200.0,103,um,micrograph921.tif,network,29.0,29.0
921,,,,,2,,SE,,24551X,922,1.0,129,um,micrograph922.tif,pearlite,,
922,,,,,2,,BSE,SIS_XL.TIF,491x,923,50.0,129,um,micrograph923.bmp,indent,47.0,47.0
923,,,,,2,,SE,SIS_XL.TIF,98x,924,200.0,103,um,micrograph924.bmp,indent,47.0,47.0
924,,,,,2,,SE,SIS_XL.TIF,98X,925,200.0,103,um,micrograph925.tif,network,47.0,47.0
925,,,,,2,,BSE,,982x,926,20.0,103,um,micrograph926.tif,pearlite+spheroidite,,
926,,,,,2,,SE,,49X,927,500.0,129,um,micrograph927.tif,network,,
927,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,4910X,928,5.0,129,um,micrograph928.tif,pearlite,40.0,40.0
928,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,491x,929,50.0,129,um,micrograph929.tif,sample,34.0,34.0
929,,,,,2,,SE,,,930,2.0,103,um,micrograph930.tif,crack,,
930,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,982x,931,20.0,103,um,micrograph931.tif,spheroidite,36.0,36.0
931,,,,,2,,SE,,982x,932,20.0,103,um,micrograph932.tif,pearlite+widmanstatten,,
932,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,1964X,933,10.0,103,um,micrograph933.tif,spheroidite,7.0,7.0
933,,,,,2,,SE,AC1 IS1010H 35X etched,98X,934,200.0,103,um,micrograph934.tif,network,41.0,41.0
934,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,982x,935,20.0,103,um,micrograph935.tif,spheroidite+widmanstatten,23.0,23.0
935,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,4910X,936,5.0,129,um,micrograph936.tif,spheroidite,14.0,14.0
936,,,,,2,,BSE,SIS_XL.TIF,147x,937,200.0,154,um,micrograph937.bmp,indent,47.0,47.0
937,,,,,2,,SE,,491x,938,50.0,129,um,micrograph938.tif,,,
938,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,1964X,939,10.0,103,um,micrograph939.tif,spheroidite,2.0,2.0
939,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,35x,940,500.0,92,um,micrograph940.tif,sample,33.0,33.0
940,,,,,2,,BSE,SIS_XL.TIF,98X,941,200.0,103,um,micrograph941.tif,network,47.0,47.0
